study,participant.id,start.date,end.date,excluded.selective,advice,advice.algorithm,moroccan.teacher.cond,moroccan.teacher.cond.lab,moroccan.teacher.cond.bi,moroccan.teacher.cond.bi.lab,timer.minutes,decision,decision.lab,score.teacher.selected,follow.advice,decision.comb,man.check.advice,man.check.evaluation,score.teacher.selected.guess,man.check.score.exact,man.check.score,female,age,high.education,familiarity.algorithms.gov
study 3,study3_1164,2/2/2021 23:00,2/2/2021 23:19,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,20,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,56,1,1
study 3,study3_1165,2/3/2021 2:14,2/3/2021 2:32,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,18,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,43,1,1
study 3,study3_1166,2/3/2021 5:34,2/3/2021 5:42,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,46,0,1
study 3,study3_1167,2/3/2021 6:08,2/3/2021 6:19,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,11,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,49,1,1
study 3,study3_1168,2/3/2021 6:41,2/15/2021 9:59,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,17478,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,58,0,1
study 3,study3_1169,2/3/2021 7:23,2/3/2021 7:42,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,18,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,55,1,0
study 3,study3_1170,2/3/2021 7:46,2/3/2021 7:57,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,11,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,49,1,1
study 3,study3_1171,2/3/2021 7:47,2/3/2021 7:53,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,53,1,1
study 3,study3_1172,2/3/2021 7:53,2/3/2021 8:19,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,26,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,45,1,1
study 3,study3_1173,2/3/2021 8:22,2/3/2021 8:35,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,13,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,1,0,63,0,1
study 3,study3_1174,2/3/2021 8:26,2/3/2021 8:50,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,25,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,0,8,1,1,0,62,1,0
study 3,study3_1175,2/3/2021 8:41,2/3/2021 8:49,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,0,8,1,1,0,54,1,1
study 3,study3_1176,2/3/2021 8:49,2/3/2021 9:08,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,19,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,48,1,1
study 3,study3_1177,2/3/2021 9:04,2/3/2021 9:09,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,1,1. El Amrani,4,1,1. Select teacher with lowest ILE score,0,0,4,1,0,0,41,1,0
study 3,study3_1178,2/3/2021 9:13,2/3/2021 9:21,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,9,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,61,1,1
study 3,study3_1179,2/3/2021 9:16,2/3/2021 9:22,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,57,1,0
study 3,study3_1180,2/3/2021 9:59,2/3/2021 10:05,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,52,1,1
study 3,study3_1181,2/3/2021 10:03,2/3/2021 10:16,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,13,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,0,8,1,1,0,63,1,0
study 3,study3_1182,2/3/2021 10:03,2/3/2021 10:22,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,19,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,60,1,1
study 3,study3_1183,2/3/2021 10:06,2/3/2021 10:18,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,12,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,60,1,1
study 3,study3_1184,2/3/2021 10:16,2/3/2021 10:21,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,5,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,3,0,0,0,63,0,0
study 3,study3_1185,2/3/2021 10:20,2/3/2021 11:19,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,59,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,39,1,1
study 3,study3_1186,2/3/2021 10:32,2/3/2021 10:42,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,54,0,0
study 3,study3_1187,2/3/2021 10:54,2/3/2021 11:05,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,11,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,0,0,66,0,0
study 3,study3_1188,2/3/2021 11:12,2/3/2021 11:52,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,39,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,0,0,63,0,1
study 3,study3_1189,2/3/2021 11:29,2/3/2021 11:35,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,49,1,1
study 3,study3_1190,2/3/2021 12:01,2/3/2021 12:15,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,14,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,44,1,0
study 3,study3_1191,2/3/2021 12:30,2/3/2021 12:37,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,6,0,0,0,60,0,0
study 3,study3_1192,2/3/2021 12:55,2/3/2021 13:07,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,12,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,52,1,1
study 3,study3_1193,2/3/2021 13:07,2/3/2021 13:33,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,27,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,63,1,1
study 3,study3_1194,2/3/2021 13:28,2/3/2021 13:44,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,16,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,1,1,60,1,1
study 3,study3_1195,2/3/2021 14:08,2/3/2021 14:16,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,58,1,1
study 3,study3_1196,2/3/2021 14:43,2/3/2021 14:52,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,64,1,1
study 3,study3_1197,2/3/2021 14:43,2/3/2021 14:47,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,4,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,39,0,0
study 3,study3_1198,2/3/2021 15:20,2/3/2021 15:33,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,13,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,57,0,0
study 3,study3_1199,2/3/2021 15:40,2/3/2021 15:48,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,39,1,0
study 3,study3_1200,2/3/2021 15:43,2/3/2021 15:56,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,13,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,34,1,1
study 3,study3_1201,2/3/2021 15:58,2/3/2021 16:07,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,9,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,57,1,0
study 3,study3_1202,2/3/2021 16:13,2/3/2021 16:21,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,44,1,1
study 3,study3_1203,2/3/2021 16:20,2/3/2021 16:30,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,54,0,0
study 3,study3_1204,2/3/2021 16:50,2/3/2021 17:00,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,56,1,1
study 3,study3_1205,2/3/2021 17:13,2/3/2021 17:24,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,11,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,60,0,0
study 3,study3_1206,2/3/2021 17:57,2/3/2021 18:09,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,12,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,1,0,62,0,1
study 3,study3_1207,2/3/2021 18:18,2/3/2021 18:35,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,18,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,0,8,1,1,0,58,1,1
study 3,study3_1208,2/3/2021 18:22,2/3/2021 18:46,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,24,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,34,1,1
study 3,study3_1209,2/3/2021 19:08,2/3/2021 19:16,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,50,0,0
study 3,study3_1210,2/3/2021 19:23,2/3/2021 19:36,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,13,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,65,1,1
study 3,study3_1211,2/3/2021 19:54,2/3/2021 20:03,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,50,1,1
study 3,study3_1212,2/3/2021 20:21,2/3/2021 20:42,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,21,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,56,1,1
study 3,study3_1213,2/3/2021 20:25,2/3/2021 20:32,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,65,1,1
study 3,study3_1214,2/3/2021 20:32,2/3/2021 20:42,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,63,1,1
study 3,study3_1215,2/3/2021 20:48,2/3/2021 20:55,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,0,8,1,1,0,59,0,1
study 3,study3_1216,2/3/2021 20:49,2/3/2021 20:55,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,63,1,1
study 3,study3_1217,2/3/2021 22:35,2/3/2021 22:44,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,9,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,0,0,59,1,1
study 3,study3_1218,2/3/2021 22:55,2/3/2021 23:17,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,22,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,62,1,1
study 3,study3_1219,2/4/2021 8:44,2/4/2021 9:02,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,17,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,64,1,0
study 3,study3_1220,2/4/2021 9:17,2/4/2021 9:27,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,5,0,0,0,64,1,1
study 3,study3_1221,2/4/2021 9:50,2/4/2021 9:57,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,50,0,1
study 3,study3_1222,2/4/2021 10:29,2/4/2021 10:41,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,12,2,2. Jansen,6,0,3. Other selection,1,1,6,1,1,0,61,1,1
study 3,study3_1223,2/4/2021 10:59,2/4/2021 11:22,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,23,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,55,1,0
study 3,study3_1224,2/4/2021 11:13,2/4/2021 12:35,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,83,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,50,1,0
study 3,study3_1225,2/4/2021 13:32,2/15/2021 17:51,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,16099,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,59,1,0
study 3,study3_1226,2/4/2021 13:50,2/6/2021 19:17,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,3207,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,60,0,0
study 3,study3_1227,2/4/2021 14:02,2/15/2021 13:47,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,15825,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,63,1,1
study 3,study3_1228,2/4/2021 15:10,2/4/2021 15:18,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,59,0,0
study 3,study3_1229,2/4/2021 19:55,2/4/2021 20:27,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,32,2,2. Jansen,6,0,3. Other selection,1,1,6,1,1,0,63,0,1
study 3,study3_1230,2/4/2021 20:58,2/4/2021 21:04,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,53,1,1
study 3,study3_1231,2/4/2021 21:54,2/4/2021 22:08,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,15,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,52,0,1
study 3,study3_1232,2/4/2021 22:03,2/4/2021 22:14,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,11,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,56,0,0
study 3,study3_1233,2/5/2021 8:57,2/5/2021 9:04,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,1,0,64,0,0
study 3,study3_1234,2/5/2021 9:10,2/5/2021 9:35,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,25,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,61,1,1
study 3,study3_1235,2/5/2021 9:43,2/5/2021 9:52,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,9,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,56,1,0
study 3,study3_1236,2/5/2021 10:23,2/5/2021 10:30,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,1,0,52,0,0
study 3,study3_1237,2/5/2021 11:35,2/5/2021 11:38,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,3,1,1. El Amrani,4,1,1. Select teacher with lowest ILE score,0,1,8,0,0,0,54,0,0
study 3,study3_1238,2/5/2021 15:15,2/5/2021 15:34,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,19,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,0,0,58,1,1
study 3,study3_1239,2/5/2021 16:32,2/5/2021 16:39,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,39,1,1
study 3,study3_1240,2/5/2021 17:01,2/5/2021 17:16,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,15,1,1. El Amrani,4,1,1. Select teacher with lowest ILE score,1,1,4,1,1,1,40,1,0
study 3,study3_1241,2/5/2021 18:03,2/5/2021 18:09,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,62,1,0
study 3,study3_1242,2/5/2021 20:26,2/5/2021 20:34,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,0,8,1,1,1,54,1,1
study 3,study3_1243,2/5/2021 22:22,2/5/2021 23:04,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,42,2,2. Jansen,6,0,3. Other selection,1,1,6,1,1,0,40,1,1
study 3,study3_1244,2/6/2021 8:28,2/6/2021 8:38,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,51,1,0
study 3,study3_1245,2/6/2021 11:11,2/6/2021 11:53,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,42,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,0,8,1,1,0,54,1,1
study 3,study3_1246,2/6/2021 12:24,2/6/2021 12:30,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,0,0,57,1,0
study 3,study3_1247,2/6/2021 13:27,2/6/2021 13:38,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,12,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,61,1,0
study 3,study3_1248,2/6/2021 17:04,2/16/2021 18:12,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,14468,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,0,8,1,1,0,62,1,1
study 3,study3_1249,2/6/2021 19:16,2/6/2021 19:24,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,49,1,0
study 3,study3_1250,2/6/2021 22:27,2/6/2021 22:34,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,7,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,59,1,1
study 3,study3_1251,2/7/2021 13:26,2/7/2021 14:08,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,42,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,51,1,1
study 3,study3_1252,2/7/2021 14:40,2/7/2021 14:47,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,0,1,8,1,1,1,62,1,0
study 3,study3_1253,2/7/2021 15:01,2/7/2021 15:09,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,62,1,1
study 3,study3_1254,2/7/2021 15:23,2/7/2021 15:40,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,17,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,55,1,1
study 3,study3_1255,2/7/2021 16:02,2/7/2021 16:13,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,11,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,57,1,1
study 3,study3_1256,2/7/2021 17:21,2/7/2021 17:28,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,57,0,1
study 3,study3_1257,2/8/2021 10:14,2/8/2021 10:27,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,14,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,57,1,1
study 3,study3_1258,2/8/2021 12:05,2/8/2021 12:15,1,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,2,2. Jansen,6,0,3. Other selection,1,1,6,1,1,0,37,1,0
study 3,study3_1259,2/8/2021 17:11,2/8/2021 17:30,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,20,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,65,1,0
study 3,study3_1260,2/8/2021 18:02,2/8/2021 18:26,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,25,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,50,1,0
study 3,study3_1261,2/9/2021 12:54,2/9/2021 13:03,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,9,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,58,0,0
study 3,study3_1262,2/9/2021 19:34,2/9/2021 20:03,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,29,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,1,55,0,0
study 3,study3_1263,2/9/2021 19:50,2/9/2021 19:56,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,56,0,0
study 3,study3_1264,2/9/2021 20:20,2/9/2021 20:30,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,52,0,1
study 3,study3_1265,2/10/2021 20:16,2/10/2021 20:35,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,18,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,63,1,1
study 3,study3_1266,2/10/2021 21:50,2/10/2021 22:01,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,11,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,61,1,0
study 3,study3_1267,2/11/2021 19:10,2/11/2021 19:19,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,9,2,2. Jansen,6,0,3. Other selection,1,1,6,1,1,1,63,0,0
study 3,study3_1268,2/12/2021 0:17,2/12/2021 0:32,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,15,2,2. Jansen,6,0,3. Other selection,1,1,6,1,1,0,40,1,1
study 3,study3_1269,2/12/2021 11:02,2/12/2021 11:40,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,39,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,61,1,0
study 3,study3_1270,2/13/2021 16:33,2/13/2021 16:41,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,8,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,43,0,1
study 3,study3_1271,2/14/2021 22:41,2/14/2021 22:51,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,10,2,2. Jansen,6,0,3. Other selection,1,1,6,1,1,0,53,1,1
study 3,study3_1272,2/15/2021 9:30,2/15/2021 9:36,0,algorithm,1,1,1 teacher 1_moroccan,1,Moroccan-Dutch teacher,6,3,3. Den Heijer,8,0,2. Select teacher with poorest qualitative evaluation,1,1,8,1,1,0,45,0,1
